transaction_id,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,kyc_status,scheme_name,fund_house,category
10910,INV000346,2024-06-20 00:00:00.000000,SIP,16931.0,Haryana,Faridabad,B30,26-35,Male,Pending,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
10911,INV000568,2024-06-20 00:00:00.000000,Lumpsum,71565.0,Delhi,New Delhi,T30,36-45,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10912,INV000581,2024-06-20 00:00:00.000000,SIP,8364.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
10913,INV000604,2024-06-20 00:00:00.000000,Lumpsum,465830.0,Karnataka,Bangalore,T30,26-35,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
10914,INV000663,2024-06-20 00:00:00.000000,SIP,20295.0,Haryana,Gurugram,T30,26-35,Female,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
10915,INV000682,2024-06-20 00:00:00.000000,Lumpsum,112020.0,Delhi,New Delhi,T30,56+,Female,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
10916,INV000699,2024-06-20 00:00:00.000000,Lumpsum,421989.0,Rajasthan,Jaipur,T30,18-25,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
10917,INV000806,2024-06-20 00:00:00.000000,SIP,14805.0,Maharashtra,Pune,T30,46-55,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
10918,INV000810,2024-06-20 00:00:00.000000,Lumpsum,35258.0,Rajasthan,Jaipur,T30,26-35,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
10919,INV001095,2024-06-20 00:00:00.000000,SIP,441.0,Maharashtra,Nashik,B30,18-25,Female,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
10920,INV001110,2024-06-20 00:00:00.000000,SIP,50376.0,Punjab,Amritsar,B30,26-35,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
10921,INV001116,2024-06-20 00:00:00.000000,SIP,4163.0,Haryana,Faridabad,B30,36-45,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
10922,INV001148,2024-06-20 00:00:00.000000,SIP,2298.0,Punjab,Chandigarh,T30,56+,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
10923,INV001264,2024-06-20 00:00:00.000000,SIP,6237.0,Madhya Pradesh,Indore,T30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
10924,INV001379,2024-06-20 00:00:00.000000,SIP,49427.0,Punjab,Amritsar,B30,56+,Female,Pending,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
10925,INV001616,2024-06-20 00:00:00.000000,SIP,2257.0,Tamil Nadu,Chennai,T30,26-35,Male,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
10926,INV001753,2024-06-20 00:00:00.000000,SIP,10630.0,Rajasthan,Jaipur,T30,26-35,Male,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
10927,INV001802,2024-06-20 00:00:00.000000,SIP,15779.0,Punjab,Chandigarh,T30,46-55,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
10928,INV001843,2024-06-20 00:00:00.000000,Redemption,551762.0,West Bengal,Kolkata,T30,46-55,Male,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
10929,INV001843,2024-06-20 00:00:00.000000,Lumpsum,348138.0,West Bengal,Kolkata,T30,46-55,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
10930,INV001849,2024-06-20 00:00:00.000000,SIP,46968.0,Gujarat,Ahmedabad,T30,36-45,Female,Pending,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
10931,INV001871,2024-06-20 00:00:00.000000,Lumpsum,291633.0,Delhi,Gurugram,T30,56+,Male,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
10932,INV001922,2024-06-20 00:00:00.000000,SIP,10329.0,West Bengal,Kolkata,T30,18-25,Male,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
10933,INV001951,2024-06-20 00:00:00.000000,SIP,5300.0,Punjab,Chandigarh,T30,26-35,Male,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
10934,INV001954,2024-06-20 00:00:00.000000,Lumpsum,209359.0,Uttar Pradesh,Agra,B30,26-35,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
10935,INV001997,2024-06-20 00:00:00.000000,SIP,1112.0,Delhi,New Delhi,T30,56+,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
10936,INV002039,2024-06-20 00:00:00.000000,Redemption,397591.0,Madhya Pradesh,Bhopal,B30,46-55,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10937,INV002070,2024-06-20 00:00:00.000000,Lumpsum,231051.0,Telangana,Hyderabad,T30,36-45,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
10938,INV002082,2024-06-20 00:00:00.000000,Redemption,371057.0,Telangana,Hyderabad,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
10939,INV002138,2024-06-20 00:00:00.000000,Redemption,526287.0,Karnataka,Bangalore,T30,46-55,Female,Verified,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
10940,INV002159,2024-06-20 00:00:00.000000,Lumpsum,206186.0,Haryana,Gurugram,T30,26-35,Male,Pending,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
10941,INV002399,2024-06-20 00:00:00.000000,SIP,25432.0,Gujarat,Ahmedabad,T30,46-55,Female,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
10942,INV002449,2024-06-20 00:00:00.000000,SIP,5665.0,Punjab,Amritsar,B30,46-55,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10943,INV002466,2024-06-20 00:00:00.000000,SIP,10850.0,Madhya Pradesh,Indore,T30,36-45,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
10944,INV002508,2024-06-20 00:00:00.000000,SIP,47916.0,West Bengal,Kolkata,T30,46-55,Male,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
10945,INV002509,2024-06-20 00:00:00.000000,Lumpsum,321630.0,Maharashtra,Mumbai,T30,36-45,Female,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
10946,INV002527,2024-06-20 00:00:00.000000,SIP,578.0,Telangana,Hyderabad,T30,18-25,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
10947,INV002561,2024-06-20 00:00:00.000000,Redemption,85635.0,Gujarat,Ahmedabad,T30,18-25,Female,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
10948,INV002650,2024-06-20 00:00:00.000000,SIP,3158.0,Telangana,Hyderabad,T30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
10949,INV002651,2024-06-20 00:00:00.000000,Redemption,219916.0,Haryana,Faridabad,B30,26-35,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
10950,INV002722,2024-06-20 00:00:00.000000,SIP,1745.0,Delhi,Noida,T30,36-45,Female,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
10951,INV002741,2024-06-20 00:00:00.000000,SIP,50021.0,West Bengal,Kolkata,T30,26-35,Male,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
10952,INV002926,2024-06-20 00:00:00.000000,SIP,14742.0,Telangana,Hyderabad,T30,26-35,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
10953,INV003044,2024-06-20 00:00:00.000000,SIP,2682.0,West Bengal,Kolkata,T30,18-25,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
10954,INV003128,2024-06-20 00:00:00.000000,Lumpsum,135853.0,Uttar Pradesh,Kanpur,B30,18-25,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
10955,INV003407,2024-06-20 00:00:00.000000,SIP,14283.0,West Bengal,Kolkata,T30,26-35,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
10956,INV003589,2024-06-20 00:00:00.000000,SIP,6902.0,Maharashtra,Nashik,B30,26-35,Female,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
10957,INV003598,2024-06-20 00:00:00.000000,SIP,5890.0,Delhi,Gurugram,T30,26-35,Female,Pending,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
10958,INV003824,2024-06-20 00:00:00.000000,SIP,16045.0,Telangana,Hyderabad,T30,26-35,Male,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
10959,INV003858,2024-06-20 00:00:00.000000,SIP,55102.0,Rajasthan,Jaipur,T30,36-45,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
10960,INV004017,2024-06-20 00:00:00.000000,SIP,7146.0,West Bengal,Kolkata,T30,36-45,Male,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
10961,INV004318,2024-06-20 00:00:00.000000,Redemption,57004.0,Tamil Nadu,Coimbatore,B30,56+,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
10962,INV004339,2024-06-20 00:00:00.000000,SIP,2433.0,Uttar Pradesh,Lucknow,T30,26-35,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
10963,INV004376,2024-06-20 00:00:00.000000,SIP,517.0,West Bengal,Kolkata,T30,46-55,Female,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
10964,INV004413,2024-06-20 00:00:00.000000,SIP,2102.0,Maharashtra,Mumbai,T30,26-35,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
10965,INV004461,2024-06-20 00:00:00.000000,Lumpsum,525344.0,Tamil Nadu,Chennai,T30,46-55,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
10966,INV004490,2024-06-20 00:00:00.000000,SIP,541.0,Madhya Pradesh,Indore,T30,18-25,Female,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10967,INV004492,2024-06-20 00:00:00.000000,SIP,1041.0,Madhya Pradesh,Bhopal,B30,26-35,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
10968,INV004504,2024-06-20 00:00:00.000000,SIP,22744.0,Telangana,Hyderabad,T30,46-55,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
10969,INV004796,2024-06-20 00:00:00.000000,Lumpsum,25743.0,Delhi,Noida,T30,18-25,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10970,INV004830,2024-06-20 00:00:00.000000,SIP,22221.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
10971,INV004833,2024-06-20 00:00:00.000000,SIP,5799.0,Madhya Pradesh,Bhopal,B30,26-35,Female,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
10972,INV000057,2024-06-21 00:00:00.000000,SIP,2761.0,Tamil Nadu,Chennai,T30,36-45,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10973,INV000300,2024-06-21 00:00:00.000000,SIP,3111.0,Madhya Pradesh,Bhopal,B30,18-25,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
10974,INV000343,2024-06-21 00:00:00.000000,SIP,8759.0,Punjab,Chandigarh,T30,36-45,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
10975,INV000369,2024-06-21 00:00:00.000000,SIP,547.0,Delhi,Gurugram,T30,26-35,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
10976,INV000455,2024-06-21 00:00:00.000000,Lumpsum,549193.0,Punjab,Chandigarh,T30,18-25,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
10977,INV000500,2024-06-21 00:00:00.000000,Redemption,124387.0,West Bengal,Kolkata,T30,26-35,Female,Pending,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
10978,INV000506,2024-06-21 00:00:00.000000,SIP,2748.0,Gujarat,Ahmedabad,T30,36-45,Female,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
10979,INV000540,2024-06-21 00:00:00.000000,SIP,29509.0,Tamil Nadu,Coimbatore,B30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
10980,INV000593,2024-06-21 00:00:00.000000,Lumpsum,72638.0,Telangana,Hyderabad,T30,56+,Male,Pending,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
10981,INV000631,2024-06-21 00:00:00.000000,SIP,2727.0,Delhi,Noida,T30,36-45,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
10982,INV000844,2024-06-21 00:00:00.000000,Lumpsum,127757.0,Gujarat,Surat,T30,26-35,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
10983,INV000877,2024-06-21 00:00:00.000000,SIP,55064.0,Telangana,Hyderabad,T30,36-45,Female,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
10984,INV000890,2024-06-21 00:00:00.000000,Redemption,67228.0,Karnataka,Bangalore,T30,26-35,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
10985,INV001199,2024-06-21 00:00:00.000000,SIP,2154.0,Telangana,Hyderabad,T30,46-55,Male,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
10986,INV001394,2024-06-21 00:00:00.000000,Lumpsum,171671.0,Karnataka,Bangalore,T30,56+,Male,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
10987,INV001460,2024-06-21 00:00:00.000000,Lumpsum,460177.0,Uttar Pradesh,Kanpur,B30,36-45,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
10988,INV001488,2024-06-21 00:00:00.000000,SIP,5486.0,Punjab,Chandigarh,T30,18-25,Female,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
10989,INV001500,2024-06-21 00:00:00.000000,Redemption,388955.0,Maharashtra,Pune,T30,26-35,Female,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
10990,INV001528,2024-06-21 00:00:00.000000,SIP,29502.0,Telangana,Hyderabad,T30,26-35,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
10991,INV001581,2024-06-21 00:00:00.000000,Redemption,15578.0,Madhya Pradesh,Indore,T30,18-25,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
10992,INV001841,2024-06-21 00:00:00.000000,SIP,16574.0,Madhya Pradesh,Bhopal,B30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
10993,INV001909,2024-06-21 00:00:00.000000,SIP,51982.0,Telangana,Hyderabad,T30,36-45,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
10994,INV001998,2024-06-21 00:00:00.000000,Lumpsum,143943.0,Haryana,Faridabad,B30,26-35,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
10995,INV002083,2024-06-21 00:00:00.000000,SIP,10316.0,Gujarat,Surat,T30,26-35,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
10996,INV002134,2024-06-21 00:00:00.000000,Redemption,14560.0,Rajasthan,Udaipur,B30,26-35,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
10997,INV002140,2024-06-21 00:00:00.000000,SIP,44823.0,Tamil Nadu,Chennai,T30,26-35,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
10998,INV002206,2024-06-21 00:00:00.000000,Redemption,145730.0,Tamil Nadu,Chennai,T30,18-25,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
10999,INV002208,2024-06-21 00:00:00.000000,SIP,40292.0,Punjab,Chandigarh,T30,56+,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
11000,INV002262,2024-06-21 00:00:00.000000,Lumpsum,425714.0,Rajasthan,Udaipur,B30,26-35,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
11001,INV002281,2024-06-21 00:00:00.000000,SIP,8413.0,Uttar Pradesh,Lucknow,T30,18-25,Female,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
11002,INV002346,2024-06-21 00:00:00.000000,SIP,428.0,Maharashtra,Mumbai,T30,36-45,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
11003,INV002357,2024-06-21 00:00:00.000000,SIP,1712.0,Delhi,Gurugram,T30,26-35,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
11004,INV002397,2024-06-21 00:00:00.000000,Lumpsum,215930.0,Tamil Nadu,Coimbatore,B30,26-35,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
11005,INV002557,2024-06-21 00:00:00.000000,SIP,476.0,West Bengal,Kolkata,T30,26-35,Female,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
11006,INV002597,2024-06-21 00:00:00.000000,Lumpsum,190039.0,West Bengal,Kolkata,T30,26-35,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
11007,INV002738,2024-06-21 00:00:00.000000,Redemption,555708.0,Haryana,Faridabad,B30,36-45,Male,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
11008,INV003007,2024-06-21 00:00:00.000000,SIP,15625.0,Haryana,Faridabad,B30,26-35,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
11009,INV003045,2024-06-21 00:00:00.000000,SIP,923.0,Telangana,Hyderabad,T30,26-35,Male,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
11010,INV003258,2024-06-21 00:00:00.000000,Redemption,448781.0,Rajasthan,Udaipur,B30,26-35,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
11011,INV003809,2024-06-21 00:00:00.000000,SIP,17282.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
11012,INV003811,2024-06-21 00:00:00.000000,Redemption,395256.0,Gujarat,Surat,T30,46-55,Female,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
11013,INV003878,2024-06-21 00:00:00.000000,SIP,8589.0,Haryana,Gurugram,T30,56+,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
11014,INV003888,2024-06-21 00:00:00.000000,SIP,4274.0,Telangana,Hyderabad,T30,56+,Female,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
11015,INV004070,2024-06-21 00:00:00.000000,Redemption,51625.0,Maharashtra,Pune,T30,26-35,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
11016,INV004343,2024-06-21 00:00:00.000000,SIP,12234.0,Madhya Pradesh,Bhopal,B30,18-25,Male,Pending,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
11017,INV004357,2024-06-21 00:00:00.000000,SIP,960.0,Delhi,Gurugram,T30,46-55,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
11018,INV004495,2024-06-21 00:00:00.000000,Lumpsum,294195.0,Punjab,Amritsar,B30,36-45,Female,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
11019,INV004510,2024-06-21 00:00:00.000000,Lumpsum,454845.0,Haryana,Gurugram,T30,56+,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
11020,INV004516,2024-06-21 00:00:00.000000,SIP,26637.0,Haryana,Gurugram,T30,36-45,Male,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
11021,INV004604,2024-06-21 00:00:00.000000,SIP,14483.0,Haryana,Gurugram,T30,46-55,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
11022,INV004755,2024-06-21 00:00:00.000000,SIP,2249.0,Uttar Pradesh,Agra,B30,18-25,Female,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
11023,INV004761,2024-06-21 00:00:00.000000,Redemption,87232.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
11024,INV000205,2024-06-22 00:00:00.000000,SIP,8894.0,Haryana,Faridabad,B30,18-25,Male,Pending,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
11025,INV000216,2024-06-22 00:00:00.000000,SIP,59315.0,Karnataka,Mysore,B30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
11026,INV000252,2024-06-22 00:00:00.000000,SIP,24177.0,Gujarat,Surat,T30,46-55,Female,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
11027,INV000417,2024-06-22 00:00:00.000000,SIP,3215.0,Haryana,Gurugram,T30,26-35,Female,Pending,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
11028,INV000683,2024-06-22 00:00:00.000000,SIP,8624.0,Maharashtra,Mumbai,T30,26-35,Female,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
11029,INV000693,2024-06-22 00:00:00.000000,Lumpsum,138506.0,Haryana,Faridabad,B30,26-35,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
11030,INV000789,2024-06-22 00:00:00.000000,SIP,418.0,Gujarat,Surat,T30,56+,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
11031,INV000822,2024-06-22 00:00:00.000000,Lumpsum,34523.0,Punjab,Amritsar,B30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
11032,INV000920,2024-06-22 00:00:00.000000,Lumpsum,575995.0,Delhi,Gurugram,T30,56+,Male,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
11033,INV001349,2024-06-22 00:00:00.000000,SIP,439.0,Haryana,Gurugram,T30,18-25,Female,Pending,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
11034,INV001381,2024-06-22 00:00:00.000000,Lumpsum,91078.0,Karnataka,Mysore,B30,26-35,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
11035,INV001457,2024-06-22 00:00:00.000000,SIP,28100.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
11036,INV001470,2024-06-22 00:00:00.000000,Redemption,380703.0,Haryana,Gurugram,T30,36-45,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
11037,INV001482,2024-06-22 00:00:00.000000,SIP,50077.0,Madhya Pradesh,Indore,T30,46-55,Female,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
11038,INV001548,2024-06-22 00:00:00.000000,SIP,27755.0,Delhi,New Delhi,T30,26-35,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
11039,INV001592,2024-06-22 00:00:00.000000,Redemption,114731.0,Telangana,Hyderabad,T30,18-25,Male,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
